gourd_type,variety_name,season,avg_temperature,avg_humidity,sunlight_hours,soil_moisture,fertilizer_type,plant_health_score,vine_length_cm,leaf_count,male_flower_count,female_flower_count,is_hand_pollinated,pollinated_count,successful_pollinations,pollination_success_rate
bottle_gourd,upo_smooth,dry,29.5,72.3,7.1,64.1,none,5,573.2,83,45,21,1,17,5,0.432
bitter_gourd,ampalaya_bilog,dry,28.7,70.4,8.0,72.3,chemical,4,533.4,91,94,27,1,25,12,0.486
bottle_gourd,upo_smooth,dry,28.3,58.5,9.9,76.6,none,4,430.8,81,21,10,0,7,4,0.404
cucumber,pipino_native,wet,29.9,79.9,6.2,50.1,none,3,476.2,79,45,28,1,28,11,0.35
cucumber,pipino,wet,29.6,71.8,5.4,74.5,organic,4,300.7,45,41,24,0,21,11,0.52
bottle_gourd,upo_round,dry,25.9,67.2,7.2,60.1,chemical,3,288.9,48,29,10,0,6,1,0.367
bottle_gourd,upo_round,dry,28.2,68.5,9.8,74.7,organic,4,648.2,100,54,24,0,23,15,0.563
sponge_gourd,patola,wet,30.7,87.0,6.5,70.5,organic,4,692.6,100,64,30,0,29,15,0.545
squash,kalabasa,dry,31.2,56.8,9.7,51.4,mixed,5,1049.1,100,97,30,1,26,18,0.606
sponge_gourd,patola_ridged,dry,33.3,64.8,9.4,65.0,mixed,4,235.2,33,9,4,1,2,1,0.556
bitter_gourd,ampalaya_hybrid,wet,30.0,70.9,4.5,62.6,none,3,425.7,71,46,14,0,11,7,0.501
squash,kalabasa,dry,27.2,66.9,8.6,67.6,mixed,3,572.1,91,42,12,0,12,4,0.451
squash,kalabasa_native,dry,29.6,62.1,7.1,50.3,mixed,4,705.6,100,66,20,0,19,13,0.562
bottle_gourd,upo_round,wet,29.1,83.3,7.0,67.3,chemical,4,309.9,54,12,4,1,3,0,0.426
bottle_gourd,upo_long,dry,24.0,60.5,7.3,65.1,mixed,4,515.0,86,37,13,1,11,8,0.658
cucumber,pipino,dry,32.6,69.9,9.0,60.4,mixed,4,258.8,48,33,19,1,15,13,0.704
sponge_gourd,patola,wet,31.4,70.5,6.9,61.4,mixed,4,461.6,76,84,30,1,27,15,0.568
squash,kalabasa_native,wet,26.2,80.8,4.7,57.3,organic,3,340.5,51,36,11,1,8,6,0.483
cucumber,pipino_native,wet,27.5,72.6,5.9,53.1,chemical,3,95.2,17,5,3,0,2,0,0.466
sponge_gourd,patola,wet,27.2,88.6,4.1,53.6,none,3,379.4,62,20,8,0,8,3,0.339
bitter_gourd,ampalaya_oblong,dry,34.6,59.3,8.4,69.9,none,4,527.1,90,74,27,0,26,7,0.3
bitter_gourd,ampalaya_oblong,wet,27.2,87.5,6.0,62.9,mixed,4,408.1,68,49,15,0,13,8,0.468
bottle_gourd,upo_round,dry,27.1,69.9,8.2,59.6,none,4,949.0,100,60,26,0,22,7,0.337
bitter_gourd,ampalaya_oblong,dry,33.1,61.0,9.5,69.2,organic,4,741.6,100,85,30,0,29,17,0.59
bitter_gourd,ampalaya_hybrid,dry,27.7,65.1,8.0,54.4,none,4,299.7,56,4,1,1,1,0,0.455
squash,kalabasa_hybrid,dry,29.6,67.0,8.0,51.4,none,3,316.3,47,6,2,1,2,1,0.483
bottle_gourd,upo_long,dry,30.1,56.5,9.3,50.5,none,3,449.0,78,18,9,1,7,5,0.465
bottle_gourd,upo_long,wet,28.0,74.6,4.3,54.6,mixed,4,585.1,98,76,30,0,28,16,0.526
bitter_gourd,ampalaya_bilog,wet,28.8,79.3,4.5,77.1,chemical,4,590.4,92,89,30,1,27,13,0.523
cucumber,pipino_native,wet,26.1,81.0,5.5,50.9,organic,4,439.8,72,49,30,0,29,16,0.539
sponge_gourd,patola_ridged,dry,30.0,65.1,9.2,51.0,organic,5,468.9,79,60,27,1,24,17,0.768
squash,kalabasa,dry,30.3,70.9,7.8,51.9,none,3,452.4,71,47,17,1,13,7,0.472
bottle_gourd,upo_long,wet,30.7,82.1,4.3,62.0,chemical,4,374.3,54,22,10,1,10,4,0.509
sponge_gourd,patola_ridged,dry,30.9,55.1,7.8,58.2,mixed,5,366.0,54,28,10,1,6,4,0.508
sponge_gourd,patola_smooth,wet,29.1,79.2,4.2,74.3,none,3,198.2,31,11,5,0,1,0,0.388
bottle_gourd,upo_smooth,wet,26.7,89.4,5.2,63.4,organic,4,481.6,86,22,9,1,8,6,0.693
squash,kalabasa,dry,25.7,67.5,9.1,75.0,organic,3,372.8,66,32,10,1,10,7,0.529
bitter_gourd,ampalaya_oblong,dry,27.0,70.9,9.5,71.4,none,3,516.6,92,81,22,1,20,6,0.393
squash,kalabasa,wet,30.1,78.5,4.7,55.6,none,4,694.9,100,75,24,1,22,9,0.423
sponge_gourd,patola,wet,29.8,88.2,6.5,58.4,mixed,5,708.3,100,81,30,1,28,20,0.714
bottle_gourd,upo_long,dry,30.9,71.0,7.8,60.2,mixed,4,576.6,100,94,29,1,27,15,0.633
cucumber,pipino_native,wet,30.8,84.7,5.3,79.2,mixed,4,295.4,52,47,21,0,19,7,0.475
squash,kalabasa_hybrid,dry,33.2,71.4,9.8,52.8,chemical,3,451.8,73,97,27,1,23,10,0.505
bitter_gourd,ampalaya_bilog,dry,31.7,65.6,10.0,70.3,chemical,4,492.0,81,95,25,1,25,13,0.523
bitter_gourd,ampalaya_hybrid,wet,31.5,71.3,6.1,66.6,mixed,3,249.2,41,70,18,0,15,9,0.517
bottle_gourd,upo_long,wet,29.8,86.1,5.7,65.2,none,4,432.9,65,18,7,1,6,3,0.389
bottle_gourd,upo_round,wet,27.5,73.4,5.0,64.7,mixed,4,755.3,100,54,26,1,25,13,0.614
bitter_gourd,ampalaya_hybrid,wet,27.2,71.5,4.1,53.0,organic,5,392.4,60,57,16,1,12,7,0.677
sponge_gourd,patola,dry,27.5,60.2,7.6,73.1,organic,3,464.7,74,53,23,1,22,15,0.599
bitter_gourd,ampalaya_oblong,wet,26.4,75.1,6.2,57.4,none,3,445.5,70,44,14,1,10,3,0.385
bitter_gourd,ampalaya_hybrid,wet,28.7,89.0,4.9,59.6,chemical,3,358.4,64,31,12,1,8,7,0.605
squash,kalabasa_hybrid,dry,32.0,56.7,9.6,66.1,chemical,3,703.5,100,52,17,0,17,5,0.402
cucumber,pipino,wet,29.0,78.4,5.6,70.9,organic,4,123.6,16,2,1,1,1,0,0.627
cucumber,pipino_japanese,wet,30.1,86.7,4.7,56.6,chemical,3,373.0,59,43,24,1,24,10,0.489
sponge_gourd,patola_ridged,dry,28.2,63.3,9.1,63.9,none,4,573.1,95,45,20,0,18,6,0.357
sponge_gourd,patola_smooth,wet,31.4,83.5,5.5,53.8,organic,3,305.0,47,49,17,0,14,8,0.559
cucumber,pipino_native,wet,27.2,85.0,5.9,72.7,chemical,2,227.9,40,25,15,0,12,2,0.3
bottle_gourd,upo_smooth,wet,30.6,77.7,5.8,62.1,organic,3,433.9,71,42,17,0,13,6,0.485
sponge_gourd,patola,wet,27.1,77.5,4.3,67.2,mixed,3,508.2,83,74,27,0,27,15,0.475
cucumber,pipino,dry,24.2,74.1,8.6,59.6,none,3,216.7,28,26,16,0,12,2,0.344
squash,kalabasa,wet,29.4,82.5,4.6,78.4,none,3,596.9,98,88,23,1,20,9,0.392
squash,kalabasa_native,wet,30.9,89.3,5.6,55.3,mixed,5,1125.8,100,95,30,0,26,11,0.502
squash,kalabasa_hybrid,dry,32.2,64.3,7.7,50.4,none,4,454.5,78,41,12,0,9,2,0.422
sponge_gourd,patola,wet,27.7,89.5,5.7,72.1,mixed,3,233.2,52,6,2,1,2,0,0.571
squash,kalabasa_native,wet,27.4,75.1,6.9,68.5,none,3,411.4,71,39,10,0,8,3,0.326
bottle_gourd,upo_smooth,dry,25.8,72.6,9.4,60.2,organic,5,804.9,100,36,13,0,13,10,0.633
squash,kalabasa_native,wet,26.1,82.7,6.4,57.0,none,3,532.2,84,72,18,1,15,9,0.444
bottle_gourd,upo_long,wet,26.1,82.3,5.4,66.4,mixed,3,419.5,72,36,16,1,14,7,0.504
sponge_gourd,patola_ridged,wet,31.5,74.8,4.2,67.2,mixed,4,333.2,62,18,8,0,5,1,0.489
cucumber,pipino_native,wet,31.1,81.7,4.4,59.5,chemical,3,216.1,25,20,10,1,8,3,0.457
squash,kalabasa_native,dry,33.2,61.5,9.5,79.0,organic,4,306.9,52,4,1,1,1,1,0.561
squash,kalabasa_hybrid,wet,27.4,84.7,6.9,75.8,organic,3,468.6,75,68,21,0,21,12,0.506
bottle_gourd,upo_smooth,dry,27.8,60.1,9.2,61.4,chemical,3,511.8,94,34,14,1,11,7,0.564
cucumber,pipino_japanese,dry,27.6,61.1,9.4,79.3,organic,5,449.5,76,53,30,1,30,21,0.768
cucumber,pipino_japanese,wet,29.8,73.4,5.8,54.3,chemical,4,192.0,27,11,7,1,3,0,0.467
cucumber,pipino,wet,27.8,85.2,6.4,52.0,organic,4,470.3,73,61,30,0,29,14,0.48
sponge_gourd,patola_smooth,dry,33.4,67.0,9.9,62.2,chemical,4,175.5,33,15,5,1,3,0,0.475
cucumber,pipino_native,dry,33.7,74.4,7.9,75.0,mixed,4,250.3,39,16,7,1,5,2,0.564
bitter_gourd,ampalaya_bilog,wet,26.5,88.5,4.0,73.7,chemical,4,365.5,64,64,25,0,25,13,0.43
squash,kalabasa,wet,27.7,81.2,4.6,78.1,mixed,5,512.0,91,29,8,1,6,3,0.693
cucumber,pipino,dry,32.5,66.9,7.2,78.2,organic,3,196.9,31,24,10,1,10,5,0.538
cucumber,pipino_japanese,wet,29.4,73.6,6.6,74.8,chemical,3,397.2,55,57,23,0,23,7,0.331
bitter_gourd,ampalaya_hybrid,dry,33.1,63.0,7.3,65.3,none,4,358.0,70,62,16,0,13,2,0.3
bitter_gourd,ampalaya_oblong,dry,29.2,74.9,7.4,70.8,organic,4,673.0,100,68,27,0,26,17,0.657
sponge_gourd,patola_ridged,dry,32.7,70.4,8.3,76.7,chemical,4,287.9,51,26,12,0,10,6,0.411
bitter_gourd,ampalaya_oblong,dry,28.6,57.3,8.7,70.8,none,3,201.5,44,19,5,0,2,2,0.303
cucumber,pipino_japanese,wet,28.8,79.4,5.4,63.4,none,5,440.0,71,63,27,0,23,10,0.419
bitter_gourd,ampalaya_oblong,wet,28.0,84.7,4.9,59.3,chemical,3,343.0,50,36,12,1,12,7,0.457
bottle_gourd,upo_round,wet,29.3,79.8,5.9,73.0,none,4,697.2,100,60,27,0,23,8,0.354
bottle_gourd,upo_long,dry,33.8,58.8,7.8,68.3,mixed,5,768.6,100,76,30,1,27,19,0.727
bitter_gourd,ampalaya_bilog,dry,34.2,71.2,8.8,67.1,chemical,3,148.0,22,7,2,0,1,0,0.462
bottle_gourd,upo_round,dry,27.6,59.0,7.6,51.5,none,4,615.7,100,32,14,0,11,4,0.397
squash,kalabasa_hybrid,dry,25.0,64.6,9.3,52.9,mixed,3,644.6,100,60,23,0,19,12,0.56
sponge_gourd,patola,dry,29.1,74.4,8.6,78.2,chemical,3,375.9,68,32,13,1,9,2,0.469
bottle_gourd,upo_smooth,wet,30.4,86.1,5.7,55.8,chemical,4,808.4,100,72,26,1,22,13,0.489
bitter_gourd,ampalaya_bilog,dry,31.7,67.0,8.4,78.4,chemical,3,189.3,23,19,6,1,5,4,0.522
squash,kalabasa_native,wet,31.0,82.4,6.9,79.7,chemical,3,251.0,36,4,1,0,1,0,0.376
cucumber,pipino_native,dry,24.5,66.6,7.6,57.8,chemical,4,593.1,100,67,30,1,28,17,0.519
squash,kalabasa_native,dry,29.1,66.6,7.7,74.6,organic,5,1224.0,100,102,30,1,30,22,0.719
bottle_gourd,upo_round,wet,27.3,78.0,4.1,63.9,mixed,3,529.0,80,36,16,0,13,9,0.504
squash,kalabasa_native,wet,30.1,86.7,5.5,57.6,chemical,4,648.6,100,80,27,1,25,13,0.543
bitter_gourd,ampalaya_hybrid,dry,32.5,74.3,7.8,79.7,organic,4,732.6,100,83,26,1,25,16,0.616
squash,kalabasa_hybrid,dry,26.7,72.1,9.0,50.8,none,3,473.8,76,32,10,1,9,3,0.419
bitter_gourd,ampalaya_bilog,wet,29.8,82.9,5.7,61.8,mixed,5,217.0,32,6,2,1,2,0,0.609
squash,kalabasa_hybrid,dry,24.7,57.5,8.9,51.4,organic,4,301.8,52,31,9,0,6,4,0.526
cucumber,pipino,dry,28.7,58.2,7.7,56.1,none,4,478.7,77,32,18,0,18,9,0.397
cucumber,pipino_native,wet,29.0,71.0,5.0,54.0,none,4,231.3,47,20,8,0,8,3,0.474
sponge_gourd,patola_ridged,wet,26.4,76.8,5.8,71.2,chemical,4,375.3,64,42,16,0,13,5,0.459
cucumber,pipino_japanese,wet,26.7,75.2,5.4,66.3,mixed,3,488.7,82,68,30,1,26,18,0.601
cucumber,pipino_japanese,dry,34.9,71.9,9.9,62.0,chemical,3,171.4,22,30,14,1,10,2,0.441
bottle_gourd,upo_smooth,dry,25.5,71.5,7.8,56.1,organic,4,309.8,55,38,11,1,10,6,0.747
sponge_gourd,patola,wet,28.1,74.3,4.0,54.3,mixed,3,269.9,53,32,13,0,10,6,0.585
squash,kalabasa,wet,27.7,86.8,4.7,62.4,organic,5,826.8,100,106,30,1,27,20,0.732
cucumber,pipino_japanese,dry,32.7,57.0,9.8,52.5,none,3,447.7,76,44,20,0,18,5,0.302
cucumber,pipino_native,wet,31.5,83.3,6.8,69.0,none,3,505.3,86,59,30,0,30,12,0.372
squash,kalabasa_native,dry,27.8,62.6,8.3,75.8,organic,5,685.6,100,111,30,1,28,19,0.732
bottle_gourd,upo_smooth,dry,27.2,75.0,7.3,71.7,mixed,5,788.3,100,73,30,0,30,16,0.542
squash,kalabasa,dry,24.4,71.2,9.0,54.1,none,4,439.9,79,6,2,1,1,0,0.361
squash,kalabasa,wet,28.2,81.1,4.8,62.5,mixed,4,1115.2,100,90,30,1,29,17,0.641
sponge_gourd,patola,wet,27.3,70.7,5.7,53.4,none,3,594.2,100,45,22,1,21,7,0.391
cucumber,pipino_native,dry,27.9,60.3,9.8,72.9,mixed,5,224.4,37,37,16,1,12,6,0.668
squash,kalabasa_native,dry,33.8,63.1,8.6,57.1,organic,5,1049.3,100,83,30,0,30,15,0.521
squash,kalabasa_hybrid,wet,31.0,72.0,5.3,74.9,organic,4,510.3,88,62,18,1,17,13,0.651
cucumber,pipino_japanese,wet,26.6,75.4,5.1,52.3,chemical,3,277.6,37,33,15,1,12,6,0.481
bottle_gourd,upo_round,dry,29.6,61.0,7.5,72.3,mixed,4,384.9,62,14,4,1,1,1,0.632
cucumber,pipino,wet,31.2,70.2,6.2,54.7,mixed,4,270.7,43,19,12,1,9,3,0.504
cucumber,pipino_native,dry,34.6,71.5,7.3,72.9,chemical,4,335.4,62,70,30,0,29,12,0.397
squash,kalabasa_hybrid,wet,29.6,85.8,5.5,59.4,mixed,4,414.3,65,24,8,1,8,6,0.579
squash,kalabasa_hybrid,wet,31.4,70.3,5.4,50.8,none,3,774.4,100,80,21,0,21,7,0.391
bottle_gourd,upo_long,wet,27.1,87.9,5.4,60.8,none,4,495.5,84,30,13,0,13,3,0.411
bitter_gourd,ampalaya_hybrid,dry,26.7,56.9,8.7,65.4,mixed,4,314.6,60,21,7,0,3,1,0.491
bitter_gourd,ampalaya_bilog,wet,31.4,85.7,6.7,75.7,chemical,3,265.3,32,41,14,0,11,6,0.382
bottle_gourd,upo_round,wet,26.2,77.5,6.7,72.9,organic,4,283.0,47,17,6,0,6,5,0.568
cucumber,pipino_japanese,wet,30.7,88.3,5.1,55.9,mixed,3,287.7,41,48,27,0,25,13,0.435
cucumber,pipino_japanese,dry,29.0,69.1,9.3,73.1,chemical,2,73.7,6,2,1,1,1,0,0.433
bottle_gourd,upo_long,wet,28.9,74.1,4.9,61.7,organic,4,716.3,100,63,21,0,19,12,0.586
sponge_gourd,patola_ridged,dry,28.9,70.8,8.2,65.8,none,3,627.2,97,78,26,0,26,10,0.387
bitter_gourd,ampalaya_hybrid,dry,35.0,69.3,7.9,58.4,organic,5,662.7,100,95,30,0,30,15,0.565
cucumber,pipino_native,wet,29.3,85.3,5.8,60.6,organic,3,266.1,42,20,10,0,9,5,0.461
bottle_gourd,upo_smooth,wet,26.9,86.1,5.8,66.6,organic,5,814.1,100,83,30,1,28,23,0.733
bitter_gourd,ampalaya_bilog,dry,24.6,72.3,7.1,76.2,mixed,4,597.0,100,112,29,1,29,19,0.614
bitter_gourd,ampalaya_bilog,dry,31.1,62.4,9.4,52.3,organic,5,487.5,83,90,30,1,30,22,0.714
bitter_gourd,ampalaya_hybrid,dry,32.7,71.4,7.3,69.1,none,3,361.9,59,18,5,0,3,1,0.3
cucumber,pipino_japanese,wet,29.9,83.1,6.8,56.8,mixed,4,177.3,28,2,1,1,1,1,0.616
cucumber,pipino_native,dry,34.4,60.2,7.4,62.1,organic,4,180.3,41,10,5,1,5,4,0.575
sponge_gourd,patola_smooth,wet,31.0,73.9,4.9,74.6,none,4,805.1,100,78,30,0,30,12,0.318
bottle_gourd,upo_round,wet,27.1,86.0,6.4,53.3,chemical,4,689.3,100,67,24,0,24,13,0.479
sponge_gourd,patola,dry,28.3,56.3,7.2,54.3,organic,4,366.3,57,14,7,0,3,1,0.557
squash,kalabasa_hybrid,dry,30.2,71.5,9.3,56.5,chemical,2,350.2,50,60,20,1,16,9,0.452
bottle_gourd,upo_round,wet,26.5,71.7,5.7,52.3,none,3,557.2,94,28,8,0,6,3,0.376
cucumber,pipino_japanese,dry,24.3,69.0,9.6,62.8,mixed,5,129.4,19,2,1,1,1,0,0.739
bottle_gourd,upo_round,wet,27.1,77.2,4.5,54.3,chemical,3,363.2,58,42,16,1,13,8,0.496
bottle_gourd,upo_round,wet,30.1,72.0,6.2,59.8,mixed,4,797.9,100,68,30,0,30,17,0.54
sponge_gourd,patola_ridged,wet,29.9,78.1,6.4,75.6,mixed,3,442.6,79,34,13,0,12,5,0.524
bottle_gourd,upo_round,dry,25.9,63.3,7.9,68.7,chemical,3,347.3,52,8,4,0,3,0,0.364
bottle_gourd,upo_long,dry,34.0,55.5,7.6,65.3,none,4,587.3,97,27,12,0,12,6,0.36
squash,kalabasa_hybrid,wet,26.3,71.2,4.7,69.9,organic,5,609.0,100,88,25,1,22,17,0.739
bitter_gourd,ampalaya_bilog,wet,29.4,84.3,6.5,51.3,organic,4,547.6,92,85,30,0,30,13,0.512
bottle_gourd,upo_round,wet,28.5,76.4,4.6,69.9,chemical,3,255.6,35,3,1,1,1,0,0.547
squash,kalabasa_native,dry,34.1,70.4,7.1,61.0,organic,4,408.1,58,11,4,0,4,1,0.512
sponge_gourd,patola,dry,33.6,65.5,7.5,77.2,none,4,656.4,100,75,30,1,30,12,0.386
sponge_gourd,patola_smooth,wet,31.8,80.1,5.9,68.1,mixed,4,781.3,100,88,30,1,27,13,0.513
squash,kalabasa_hybrid,wet,30.9,78.4,6.7,59.9,mixed,5,599.8,93,67,23,1,20,15,0.647
bottle_gourd,upo_round,wet,28.4,70.9,5.6,74.0,organic,4,554.8,86,31,14,0,12,5,0.562
squash,kalabasa,dry,32.2,57.9,8.7,52.5,chemical,3,565.4,90,84,21,1,20,7,0.337
bitter_gourd,ampalaya_bilog,wet,26.4,88.1,6.3,64.1,mixed,3,346.5,55,45,13,1,11,7,0.565
bitter_gourd,ampalaya_oblong,wet,27.8,79.5,6.8,78.7,chemical,3,342.1,55,34,12,1,9,6,0.551
squash,kalabasa_hybrid,wet,28.0,70.4,6.7,62.4,none,4,696.2,100,43,17,0,15,5,0.337
bottle_gourd,upo_long,wet,28.6,82.0,5.8,51.8,organic,4,609.7,98,69,27,1,25,13,0.597
cucumber,pipino_native,dry,33.5,58.4,7.4,72.3,organic,4,371.3,66,24,12,1,9,4,0.558
sponge_gourd,patola,dry,31.5,73.6,9.3,67.2,organic,4,389.0,74,51,24,1,24,15,0.588
bottle_gourd,upo_long,wet,26.7,85.1,6.7,77.7,chemical,4,628.7,100,30,14,0,11,5,0.464
cucumber,pipino_japanese,dry,33.5,63.7,8.5,69.6,none,3,248.1,37,30,14,0,14,3,0.3
cucumber,pipino_native,dry,26.3,69.2,8.9,52.0,none,4,250.4,43,41,17,0,16,4,0.332
squash,kalabasa_native,wet,31.9,85.7,6.1,75.8,none,4,585.6,83,94,25,0,23,8,0.39
bottle_gourd,upo_smooth,dry,33.4,70.8,9.3,66.9,mixed,4,859.2,100,89,28,1,25,17,0.615
sponge_gourd,patola,dry,30.2,60.1,9.9,78.4,none,3,582.5,94,86,29,0,28,8,0.306
squash,kalabasa_hybrid,wet,27.2,84.1,4.8,71.5,mixed,4,636.7,100,107,30,1,28,17,0.583
cucumber,pipino_native,wet,30.8,82.7,6.2,55.2,mixed,5,453.8,74,58,26,0,23,13,0.561
squash,kalabasa_hybrid,wet,28.9,74.6,5.0,54.7,organic,4,405.1,62,39,10,1,6,6,0.747
bitter_gourd,ampalaya_oblong,wet,29.8,76.5,6.0,50.5,mixed,4,517.9,92,40,16,1,13,7,0.704
bitter_gourd,ampalaya_bilog,wet,31.8,87.5,4.3,78.2,chemical,3,442.4,75,50,19,1,16,5,0.429
sponge_gourd,patola_smooth,wet,27.2,77.0,5.6,67.3,none,4,541.7,92,59,22,1,19,9,0.569
bottle_gourd,upo_long,dry,28.3,55.1,8.9,68.2,organic,3,261.9,41,9,4,0,3,3,0.529
cucumber,pipino_japanese,dry,31.4,57.4,8.4,70.6,none,3,292.7,59,42,24,1,21,9,0.318
bottle_gourd,upo_long,wet,28.5,74.2,5.9,58.5,chemical,4,719.5,100,71,30,1,29,21,0.665
cucumber,pipino,wet,31.7,72.4,4.8,73.6,mixed,4,175.1,34,35,14,1,10,6,0.584
cucumber,pipino_native,dry,31.0,55.3,9.1,50.9,none,3,179.3,22,18,8,1,4,2,0.409
bitter_gourd,ampalaya_hybrid,dry,26.9,69.0,8.0,64.1,organic,4,379.3,63,50,15,0,11,7,0.517
sponge_gourd,patola_ridged,dry,30.8,62.1,9.9,55.7,chemical,3,498.4,85,33,16,0,16,8,0.39
sponge_gourd,patola,wet,27.7,86.0,5.9,53.5,mixed,4,439.2,70,56,21,1,19,11,0.643
squash,kalabasa_native,wet,31.1,90.0,6.7,59.4,mixed,3,281.0,53,3,1,1,1,0,0.486
bitter_gourd,ampalaya_oblong,wet,27.5,76.1,5.9,68.2,mixed,5,623.2,100,91,26,1,25,17,0.675
bitter_gourd,ampalaya_bilog,dry,24.8,72.8,9.1,58.3,organic,5,507.7,91,86,26,1,24,17,0.648
bitter_gourd,ampalaya_bilog,dry,29.8,69.9,8.3,50.7,none,3,198.4,31,3,1,1,1,0,0.492
bitter_gourd,ampalaya_hybrid,wet,29.1,70.6,6.7,67.4,organic,4,421.1,66,41,12,1,11,8,0.675
bottle_gourd,upo_round,dry,33.5,74.2,9.7,76.0,none,3,310.8,49,34,12,1,12,4,0.38
bitter_gourd,ampalaya_hybrid,dry,32.4,62.4,8.0,67.7,organic,4,221.2,36,15,5,0,3,2,0.425
cucumber,pipino,wet,31.3,89.7,4.6,64.0,chemical,5,226.2,43,20,11,0,10,7,0.551
squash,kalabasa,dry,29.5,64.2,8.8,64.1,none,4,600.6,100,17,5,0,3,1,0.467
squash,kalabasa,dry,32.7,64.3,7.7,71.9,chemical,4,662.3,100,91,23,1,21,11,0.581
squash,kalabasa_hybrid,dry,27.4,63.7,9.2,63.7,organic,4,712.7,100,99,29,0,29,17,0.563
sponge_gourd,patola_ridged,wet,30.3,77.6,6.0,69.6,chemical,3,434.8,76,45,17,1,13,9,0.509
cucumber,pipino,dry,29.0,59.4,8.7,63.0,organic,4,428.4,70,60,30,1,28,16,0.582
bottle_gourd,upo_smooth,wet,27.4,70.0,6.2,78.8,none,3,511.9,74,53,17,1,15,6,0.441
squash,kalabasa_hybrid,dry,29.5,64.1,7.5,62.1,none,4,747.0,100,76,20,0,16,10,0.5
bitter_gourd,ampalaya_oblong,wet,27.9,75.8,4.5,53.4,none,4,437.0,73,26,7,1,5,3,0.455
cucumber,pipino_native,dry,25.0,61.4,7.2,58.3,none,4,581.3,98,47,30,1,27,11,0.48
bitter_gourd,ampalaya_bilog,dry,32.1,56.1,8.3,70.8,mixed,4,612.5,100,85,30,1,30,21,0.642
cucumber,pipino,dry,32.5,67.7,8.4,65.1,chemical,4,229.4,37,21,9,0,7,5,0.38
bottle_gourd,upo_smooth,wet,28.8,74.7,7.0,76.3,organic,5,698.5,100,62,23,1,21,12,0.681
squash,kalabasa_native,wet,27.9,78.5,4.6,78.8,chemical,4,648.9,100,107,30,0,29,12,0.482
sponge_gourd,patola_ridged,wet,27.4,89.4,5.5,64.0,none,5,1110.1,100,60,30,1,29,15,0.443
bottle_gourd,upo_round,dry,31.1,66.0,9.2,65.3,chemical,3,511.2,89,38,11,1,7,4,0.486
bitter_gourd,ampalaya_bilog,dry,33.1,63.0,7.7,65.0,mixed,4,408.5,67,46,16,0,14,6,0.493
sponge_gourd,patola_smooth,dry,24.7,65.2,7.0,51.0,chemical,4,559.1,100,62,30,1,27,12,0.462
squash,kalabasa,dry,33.8,66.4,7.8,66.5,chemical,3,512.9,93,47,17,1,16,6,0.451
squash,kalabasa_native,wet,30.3,83.4,6.8,71.2,organic,5,1185.6,100,110,30,1,29,20,0.743
bitter_gourd,ampalaya_bilog,wet,28.1,84.8,6.1,78.1,mixed,4,252.3,47,27,7,1,5,5,0.565
squash,kalabasa,wet,29.5,76.8,5.0,59.6,organic,5,706.5,100,55,18,1,15,13,0.703
cucumber,pipino_japanese,wet,28.3,75.2,5.1,57.6,mixed,4,213.0,34,16,9,1,7,7,0.646
squash,kalabasa_hybrid,wet,27.8,81.1,5.4,66.4,organic,3,693.3,100,88,23,1,23,11,0.555
bitter_gourd,ampalaya_oblong,wet,28.2,84.7,5.9,68.1,chemical,3,475.3,83,105,27,1,23,6,0.368
squash,kalabasa_hybrid,dry,31.9,58.5,9.2,52.2,organic,5,680.3,100,40,14,1,12,6,0.652
bitter_gourd,ampalaya_hybrid,dry,32.3,60.2,9.7,79.3,none,4,323.1,48,12,3,1,2,2,0.468
bottle_gourd,upo_round,wet,28.9,85.4,6.8,60.9,chemical,3,625.4,100,93,27,1,24,12,0.478
cucumber,pipino_native,wet,30.9,70.6,4.6,58.2,mixed,4,581.6,98,68,30,1,28,16,0.575
bitter_gourd,ampalaya_oblong,dry,26.6,70.6,9.4,74.9,mixed,4,550.9,98,115,30,1,26,15,0.666
bitter_gourd,ampalaya_bilog,wet,29.4,71.0,6.6,78.2,organic,5,917.7,100,102,30,1,28,20,0.707
cucumber,pipino_japanese,dry,25.0,65.1,9.3,63.6,organic,5,369.7,61,57,23,1,22,15,0.749
bitter_gourd,ampalaya_hybrid,dry,31.5,72.9,7.3,70.5,mixed,5,611.4,100,66,24,1,24,15,0.655
cucumber,pipino_japanese,wet,27.2,82.5,5.3,60.6,chemical,3,111.9,16,18,8,0,6,1,0.472
bottle_gourd,upo_round,wet,27.7,71.1,4.7,63.4,chemical,4,613.9,100,67,24,1,22,12,0.563
bitter_gourd,ampalaya_hybrid,wet,29.3,90.0,5.2,53.1,organic,4,456.6,71,91,30,1,27,13,0.466
bitter_gourd,ampalaya_oblong,wet,28.5,79.0,6.0,59.7,mixed,4,303.4,56,25,9,0,5,4,0.49
bottle_gourd,upo_smooth,wet,29.3,88.1,6.0,67.2,mixed,4,410.2,81,17,6,1,5,2,0.526
bottle_gourd,upo_long,dry,33.3,71.7,7.3,54.9,chemical,3,384.8,63,13,5,1,1,0,0.488
cucumber,pipino_native,dry,30.4,55.2,8.4,76.0,chemical,3,154.3,27,22,9,0,8,1,0.431
sponge_gourd,patola_smooth,dry,27.2,61.3,7.7,76.5,none,3,372.4,69,55,27,1,24,7,0.358
